0.070906652097516995048032129034254467114806175231934	 0.10
0.070081918835834866587930491732549853622913360595703	 0.11
0.067878539704891452388757500102656194940209388732910	 0.12
0.064579660206014966039589353385963477194309234619141	 0.13
0.060457588454986707637850429364334559068083763122559	 0.14
0.055763041364843016212127224662253865972161293029785	 0.15
0.050718838015945531816353053500279202125966548919678	 0.16
0.045516865664649512612793813559619593434035778045654	 0.17
0.040317396235233712853407439524744404479861259460449	 0.18
0.035250035978607277553642518341803224757313728332520	 0.19
0.030415756398311132729928019102771941106766462326050	 0.20
0.025889587385150521214871588426831294782459735870361	 0.21
0.021723659515958289312198559173339162953197956085205	 0.22
0.017950366476740121923771908996059210039675235748291	 0.23
0.014585484591778696480957044911974662682041525840759	 0.24
0.011631137833668470787928939103039738256484270095825	 0.25
0.009078536243263076246923226619855995522812008857727	 0.26
0.006910445713299664428908020141761880950070917606354	 0.27
0.005103369492327146025867357082006492419168353080750	 0.28
0.003629438115465893812533471063375145604368299245834	 0.29
0.002458016050869359439556838253793102921918034553528	 0.30
0.001557041214007515595590946944071220059413462877274	 0.31
0.000894118497044138330932805391881856849067844450474	 0.32
0.000437391274589239069468110665539484216424170881510	 0.33
0.000156216031092419501942816784101353277947055175900	 0.34
0.000021665248146190837851650032308548077253362862393	 0.35
0.000006882838931358593372868918264240178928048408125	 0.36
0.000087314993531371957969852704017910127731738612056	 0.37
0.000240837513059849472624868171877210443199146538973	 0.38
0.000447798722955817238896430998451592131459619849920	 0.39
0.000690994986835020063783985300176482269307598471642	 0.40
0.000955593780351528428174123774851977941580116748810	 0.41
0.001229017292619233097869524407030894508352503180504	 0.42
0.001500797643881853112024504781629730132408440113068	 0.43
0.001762413069774021196628455143695646256674081087112	 0.44
0.002007112840221420349551273432098241755738854408264	 0.45
0.002229737261306006645272814736813415947835892438889	 0.46
0.002426537851126851167565812161797111912164837121964	 0.47
0.002595001680871559211760679630742743029259145259857	 0.48
0.002733682921711688175447907411808046163059771060944	 0.49
0.002842043826323808683453897572235291590914130210876	 0.50
0.002920306689118960363077404096543432387989014387131	 0.51
0.002969317759362672531908700079839036334306001663208	 0.52
0.002990423613928881989981745093132303736638277769089	 0.53
0.002985360119398704301790781201475510897580534219742	 0.54
0.002956153815086660485017544530705890792887657880783	 0.55
0.002905035318583573406697739827109217003453522920609	 0.56
0.002834364183618306998191371803841320797801017761230	 0.57
0.002746564517419977473344783192032991792075335979462	 0.58
0.002644070583183811239125216019374420284293591976166	 0.59
0.002529281565475053911856706534422301047015935182571	 0.60
0.002404524656079043854611798636256025929469615221024	 0.61
0.002272025619366666027154622042871778830885887145996	 0.62
0.002133886014897386045052751768480447935871779918671	 0.63
0.001992066286621474620333049898590616066940128803253	 0.64
0.001848373969197183606591461391133179859025403857231	 0.65
0.001704456309696248490423431398710363282589241862297	 0.66
0.001561796654924695266011824834606613876530900597572	 0.67
0.001421714008768782495570337509604996739653870463371	 0.68
0.001285365218805151199532588179863523691892623901367	 0.69
0.001153749305641913391537456412550000095507130026817	 0.70
0.001027713501118699464947914279377982893493026494980	 0.71
0.000907960611867508781726299194048124263645149767399	 0.72
0.000795057372303249049183548891051032114773988723755	 0.73
0.000689443495525907611674865105300114009878598153591	 0.74
0.000591441171662987160741187242507521659717895090580	 0.75
0.000501264800766519896119133292700098536442965269089	 0.76
0.000419030781494133597927381762460186109819915145636	 0.77
0.000344767207512727325881274342833648915984667837620	 0.78
0.000278423350982548662227444857819591561565175652504	 0.79
0.000219878836764741329538874747839827250572852790356	 0.80
0.000168952432331737702241383769496962941047968342900	 0.81
0.000125410396948293957619657845725669176317751407623	 0.82
0.000088974349745067466918059528868667484857724048197	 0.83
0.000059328630041669225291846301306719624335528351367	 0.84
0.000036127134907673291003803173193631437243311665952	 0.85
0.000018999628687695970278518503571163478227390442044	 0.86
0.000007557527262094873683956949145246184684765466955	 0.87
0.000001399166359571435877439857763115949040866325959	 0.88
0.000000114568461672509632251364174258118078242318916	 0.89
0.000003289726908975985472709463799945162065796466777	 0.90
0.000010510428888483893788410514225084568806778406724	 0.91
0.000021365641192170823221526190782704190951335476711	 0.92
0.000035450484115304411515158522494317594464519061148	 0.93
0.000052368819724950384437208578125577673745283391327	 0.94
0.000071735481076728776898311645826566973482840694487	 0.95
0.000093178168882529320690352725442551218293374404311	 0.96
0.000116339041713983435224512297256893589292303659022	 0.97
0.000140876025136370345560918315719334259483730420470	 0.98
0.000166463864266420009116811962179838246811414137483	 0.99
0.000192794943188046962855713983842065317730884999037	 1.00
0.000219579893487262332429227340568900217476766556501	 1.01
0.000246548012919884588622226884169208460662048310041	 1.02
0.000273447513934988600554226723104989105195272713900	 1.03
0.000300045620470080457060924050693984099780209362507	 1.04
0.000326128530132387768527418847597232343105133622885	 1.05
0.000351501257602014095804410231949077569879591464996	 1.06
0.000375987373850805988318574124562587712716776877642	 1.07
0.000399428654576132404104005235723207078990526497364	 1.08
0.000421684650109406219172653029758635057078208774328	 1.09
0.000442632187980529349415059758854340543621219694614	 1.10
0.000462164818304876539190734208162325558078009635210	 1.11
0.000480192211211207865308170372742324616410769522190	 1.12
0.000496639514647073221191575509436688662390224635601	 1.13
0.000511446680082634666346386165258763867313973605633	 1.14
0.000524567762882566560565800184434692710055969655514	 1.15
0.000535970203426882631746186458343572667217813432217	 1.16
0.000545634094432082732487043763569545262726023793221	 1.17
0.000553551439351351089873665145546510757412761449814	 1.18
0.000559725406212411972541043159168339116149581968784	 1.19
0.000564169580781624939620766401304763348889537155628	 1.20
0.000566907222518079332608531561987774693989194929600	 1.21
0.000567970526399362357281019875188121659448370337486	 1.22
0.000567399893356715975117898764779056364204734563828	 1.23
0.000565243211748722934953392815771167079219594597816	 1.24
0.000561555152025596361967108016699512518243864178658	 1.25
0.000556396476487542039797429271885675916564650833607	 1.26
0.000549833365817664577665513370163807849166914820671	 1.27
0.000541936763869226901559061904123382191755808889866	 1.28
0.000532781742006573663487933867344281679834239184856	 1.29
0.000522446884135977082305735130773882701760157942772	 1.30
0.000511013693414908115424111212377056290279142558575	 1.31
0.000498566021493885864340755986745534755755215883255	 1.32
0.000485189521022150302333869609228145236556883901358	 1.33
0.000470971122035385473484497831364592457248363643885	 1.34
0.000455998532739352842660385256579047563718631863594	 1.35
0.000440359765105991505292765131329701944196131080389	 1.36
0.000424142685607554309999700503652775296359322965145	 1.37
0.000407434591328660329449806720703008977579884231091	 1.38
0.000390321811614888040942172864333770121447741985321	 1.39
0.000372889335339226385412914055450528394430875778198	 1.40
0.000355220463793730692469985399384313495829701423645	 1.41
0.000337396489142787966725861581451795245811808854342	 1.42
0.000319496398305995125098399878282862118794582784176	 1.43
0.000301596602072845250755439572287741611944511532784	 1.44
0.000283770689187784236513778513000261227716691792011	 1.45
0.000266089205082840093812002191242527260328643023968	 1.46
0.000248619454875866627632796657110247906530275940895	 1.47
0.000231425330195446425597324835443657775613246485591	 1.48
0.000214567159338871721405844761321191072056535631418	 1.49
0.000198101580217232799878759874623312953190179541707	 1.50
0.000182081435491838995125585265455470107553992420435	 1.51
0.000166555689258946826910440242031086199858691543341	 1.52
0.000151569364595228978998334157246574704913655295968	 1.53
0.000137163501234824629533559647853735441458411514759	 1.54
0.000123375132610147557462795808724820290080970153213	 1.55
0.000110237281453195935972122487811475366470403969288	 1.56
0.000097778973121859878562568690885115074706845916808	 1.57
0.000086025265786945529855947456532305750442901626229	 1.58
0.000074997296590268851560964757929639290523482486606	 1.59
0.000064712342862392367107832180650461850746069103479	 1.60
0.000055183897470455912763215994276677633934014011174	 1.61
0.000046421757352023673140126169833763469796394929290	 1.62
0.000038432124280099009704016882471577787327987607569	 1.63
0.000031217716897340315723025083727293349511455744505	 1.64
0.000024777893054060823714796271688420858936297008768	 1.65
0.000019108781484793625901012076306884068799263332039	 1.66
0.000014203421861943231994940273210659142932854592800	 1.67
0.000010051912272285104407937642023718183281744131818	 1.68
0.000006641563172689874342414628055619729707359510940	 1.69
0.000003957056895336250696912361313195560796884819865	 1.70
0.000001980611789683058833152259209375856130463944282	 1.71
0.000000692150108475342378352339681168992058246658416	 1.72
0.000000069468767857076256673239513048795368277410489	 1.73
0.000000088412137124125642588653647968577331539563602	 1.74
0.000000723046041548120887811654071419820155597335543	 1.75
0.000001945832191866701536462312682740360969546600245	 1.76
0.000003727802286251046321092529611807009359836229123	 1.77
0.000006038731064623912946206715779418061629257863387	 1.78
0.000008847307630897808253733413663688622818881412968	 1.79
0.000012121304395818009629949042749164078713874914683	 1.80
0.000015827743031405713553666503301542434201110154390	 1.81
0.000019933056867308547973260610119972113807307323441	 1.82
0.000024403249199424848690743658496948853553476510569	 1.83
0.000029204047021822342395432764439178185966738965362	 1.84
0.000034301049733943487758756202277155011870490852743	 1.85
0.000039659872416252569399253147253148199524730443954	 1.86
0.000045246283308578271050662961139110507247096393257	 1.87
0.000051026335166288293982133489334884757226973306388	 1.88
0.000056966490209920016209339810320244623653707094491	 1.89
0.000063033738423787236061952843346745112285134382546	 1.90
0.000069195708998274577127864104486576479757786728442	 1.91
0.000075420774748823736087673108574591651631635613739	 1.92
0.000081678149381897896573814787934963987936498597264	 1.93
0.000087937977514364668225367582810036992668756283820	 1.94
0.000094171417387602036940322247637880082038464024663	 1.95
0.000100350716251172643301257936254700098288594745100	 1.96
0.000106449278422977432635027073004607700568158179522	 1.97
0.000112441726063330677161389292706417109002359211445	 1.98
0.000118303952729331742226188961542021615969133563340	 1.99
0.000124013169803201603455175550116962313040858134627	 2.00
0.000129547945913802755322011273086957316991174593568	 2.01
